StockCode,Description,Revenue,Units,Orders,Customers,Revenue_Share_%
22246,"GARLAND, MAGIC GARDEN 1.8M",23.4,12.0,1,1,0.0002193746323280336
23244,CANNISTER VINTAGE LEAF DESIGN,23.4,12.0,2,2,0.0002193746323280336
90176C,DIAMANTE NECKLACE,23.32,3.0,2,1,0.00021862463358503182
23623,SET 10 CARD CHRISTMAS WELCOME 17112,23.28,8.0,6,0,0.00021824963421353093
90182A,AMBER 3 BEAD DROP EARRINGS,23.199999999999996,8.0,8,0,0.00021749963547052905
90104,PURPLE FRANGIPANI HAIRCLIP,23.16,28.0,12,1,0.00021712463609902815
23236,STORAGE TIN VINTAGE DOILEY ,23.13,7.0,2,1,0.00021684338657040246
23106,ZINC PLANT POT HOLDER,23.12,8.0,1,1,0.00021674963672752725
85195,HANGING HEART BASKET,23.1,11.0,3,3,0.0002165621370417768
85206B,PINK FELT EASTER EGG BASKET,23.099999999999998,14.0,4,4,0.00021656213704177675
22351,DOTCOMGIFTSHOP TEA TOWEL,23.089999999999996,13.0,2,1,0.00021646838719890154
90214Y,"LETTER ""Y"" BLING KEY RING",22.839999999999996,66.0,8,3,0.00021412464112702083
23145,ZINC T-LIGHT HOLDER STARS LARGE,22.799999999999997,24.0,2,2,0.0002137496417555199
90054,CRACKED GLAZE EARRINGS RED,22.580000000000002,9.0,9,1,0.00021168714521226494
90039C,FIRE POLISHED GLASS BRACELET BLACK,22.48,6.0,6,1,0.00021074964678351264
90176A,CLASSIC DIAMANTE NECKLACE JET,22.48,3.0,2,1,0.00021074964678351264
23640,SET 10 CARDS SCOTTIE DOG 17211,22.410000000000004,9.0,8,0,0.0002100933978833861
23645,SET 10 CHRISTMAS CARDS HOHOHO 16956,22.41,9.0,4,0,0.00021009339788338605
21018,BIRD BOX CHRISTMAS TREE DECORATION,22.060000000000002,24.0,6,4,0.0002068121533827531
90035C,"PEARL & SHELL 42""NECKL. IVORY",21.5,2.0,1,1,0.0002015621621817403
84387A,BIRD ON BRANCH CANVAS SCREEN,21.45,11.0,1,1,0.00020109341296736417
84551,CROCHET DOG KEYRING,21.449999999999996,13.0,2,1,0.00020109341296736412
20695,FLORAL BLUE MONSTER,21.25,5.0,4,4,0.0001992184161098596
90001B,ANTIQUE MID BLUE FLOWER EARRINGS,21.15,5.0,3,2,0.00019828091768110733
90001C,ANTIQUE OPAL WHITE FLOWER EARRINGS,21.130000000000003,5.0,5,2,0.0001980934179953569
90125E,AMBER BERTIE GLASS BEAD BAG CHARM,21.049999999999997,11.0,10,1,0.00019734341925235503
16169P,WRAP GREEN RUSSIAN FOLKART ,21.0,50.0,2,2,0.00019687467003797892
23691,KEEP CALM BIRTHDAY WRAP,21.0,50.0,2,2,0.00019687467003797892
23692,WRAP A PRETTY THANK YOU,21.0,50.0,2,2,0.00019687467003797892
90001A,ANTIQUE RASPBERRY FLOWER EARRINGS,20.950000000000003,5.0,4,1,0.0001964059208236028
17001,HEAVENS SCENT FRAGRANCE OILS ASSTD,20.88,72.0,1,1,0.00019574967192347614
23388,WOODLAND MINI RUCKSACK ,20.75,5.0,2,2,0.0001945309239660982
47518f,ICON PLACEMAT POP ART ELVIS,20.729999999999997,5.0,5,0,0.0001943434242803477
46776a,WOVEN BUBBLE GUM CUSHION COVER,20.65,5.0,1,0,0.0001935934255373459
90141D,ROSE PENDANT TRIPLE SHELL NECKLACE,20.36,4.0,2,1,0.00019087468009396427
90214P,"LETTER ""P"" BLING KEY RING",20.23,39.0,16,4,0.00018965593213658634
90034,WHITE SILVER NECKLACE SHELL GLASS,20.17,2.0,2,0,0.000189093433079335
84415B,BLUE FLOCK CUSHION COVER ,20.0,8.0,3,2,0.0001874996857504561
23646,SET 10 CARDS JINGLE BELLS 16957,19.92,8.0,5,0,0.00018674968700745429
23601,SET 10 CARDS SNOWY SNOWDROPS  17100,19.92,8.0,4,0,0.00018674968700745429
23616,SET 10 CARDS JINGLE BELLS 17217,19.92,8.0,7,0,0.00018674968700745429
22776,"CAKESTAND, 3 TIER, LOVEHEART",19.9,2.0,1,1,0.0001865621873217038
21681,GIANT MEDINA STAMPED METAL BOWL ,19.9,2.0,2,2,0.0001865621873217038
37491A,YELLOW/PINK CERAMIC CANDLE HOLDER,19.81,6.0,4,0,0.00018571843873582675
90156,RESIN BRACELET W PASTEL BEADS,19.8,4.0,3,2,0.00018562468889295154
85024C,PINK SMALL JEWELLED PHOTOFRAME,19.799999999999997,12.0,9,8,0.0001856246888929515
23031,DOORKNOB CRACKED GLAZE PINK,19.799999999999997,12.0,2,2,0.0001856246888929515
23029,DOORKNOB CRACKED GLAZE GREEN,19.799999999999997,12.0,2,2,0.0001856246888929515
23249,ENAMEL DINNER PLATE PANTRY,19.799999999999997,12.0,1,1,0.0001856246888929515
37487B,YELLOW/ORANGE FLOWER DESIGN PLATE,19.72,68.0,2,2,0.0001848746901499497
85028L,FRENCH CHATEAU LARGE FRUIT BOWL ,19.5,10.0,4,4,0.0001828121936066947
79062D,"RETRO TIN ASHTRAY,REVOLUTIONARY",19.4,52.0,4,4,0.0001818746951779424
85047,WHITE BEADED GARLAND STRING 20LIGHT,19.049999999999997,3.0,2,2,0.0001785934506773094
21538,DAIRY MAID  PUDDING BOWL,18.75,5.0,2,2,0.0001757809553910526
21416,CLAM SHELL LARGE,18.75,5.0,4,4,0.0001757809553910526
23056,CRYSTAL CHANDELIER T-LIGHT HOLDER,18.75,3.0,1,1,0.0001757809553910526
44092C,PURPLE/COPPER HANGING LAMPSHADE,18.700000000000003,22.0,8,5,0.00017531220617667649
84856S,SMALL TAHITI BEACH BAG,18.6,4.0,1,0,0.00017437470774792419
90041,PEARL AND CHERRY QUARTZ BRACLET,18.27,5.0,4,1,0.00017128096293304163
35607B,BLACK FEATHER CHRISTMAS DECORATION,18.240000000000002,96.0,7,7,0.00017099971340441597
72821,CUPID SCENTED CANDLE IN GLASS,18.15,11.0,4,4,0.0001701559648185389
23079, TOADSTOOL BEDSIDE LIGHT ,17.9,2.0,1,1,0.0001678122187466582
90060D,FIRE POLISHED GLASS NECKL BRONZE,17.85,3.0,3,3,0.0001673434695322821
21661,VINTAGE GLASS TEA CADDY,17.85,3.0,3,3,0.0001673434695322821
84856L,LARGE TAHITI BEACH BAG,17.82,2.0,2,0,0.0001670622200036564
22134,LADLE LOVE HEART RED ,17.819999999999997,24.0,9,1,0.00016706222000365635
20935,ROUND CACTUS CANDLE,17.700000000000003,6.0,4,4,0.00016593722188915368
90162A,ANT SILVER TURQUOISE BOUDICCA RING,17.700000000000003,6.0,1,1,0.00016593722188915368
90027A,GLASS BEAD HOOP EARRINGS BLACK,17.66,6.0,3,1,0.00016556222251765273
90179B,PURPLE FINE BEAD NECKLACE W TASSEL,17.59,3.0,3,0,0.00016490597361752614
84596b,SMALL DOLLY MIX DESIGN ORANGE BOWL,17.57,7.0,5,0,0.0001647184739317757
90011A,MIDNIGHT BLUE CRYSTAL DROP EARRINGS,17.51,6.0,6,1,0.00016415597487452432
79331,PINK FLOCK GLASS CANDLEHOLDER,17.5,26.0,3,3,0.00016406222503164908
90130A,WHITE STONE/CRYSTAL EARRINGS,17.5,6.0,6,1,0.00016406222503164908
35597D,PINK/WHITE CHRISTMAS TREE 30CM,17.48,46.0,2,2,0.00016387472534589863
23627,SET 10 CARDS XMAS GRAPHIC  17218,17.43,7.0,2,0,0.00016340597613152247
22963,JAM JAR WITH BLUE LID,17.28,24.0,1,1,0.00016199972848839408
37489D,PINK/GREEN FLOWER DESIGN BIG MUG,17.16,40.0,16,16,0.00016087473037389134
22777,GLASS BELL JAR LARGE,17.0,2.0,1,1,0.0001593747328878877
85084,HOLLY TOP CHRISTMAS STOCKING,17.0,20.0,7,6,0.0001593747328878877
47574B,ENGLISH ROSE SCENTED HANGING HEART,17.0,4.0,2,2,0.0001593747328878877
90026A,GLASS BEAD HOOP NECKLACE BLACK,17.0,2.0,1,1,0.0001593747328878877
35645,VINTAGE BEAD PINK JEWEL BOX,17.0,4.0,3,2,0.0001593747328878877
23342,MINT DINER CLOCK,17.0,2.0,1,1,0.0001593747328878877
21120,*Boombox Ipod Classic,16.98,1.0,1,0,0.00015918723320213724
21595,Dad's Cab Electronic Meter,16.94,2.0,2,0,0.00015881223383063631
85035a,GARDENIA 3 WICK MORRIS BOXED CANDLE,16.94,2.0,2,0,0.00015881223383063631
20954,*USB Office Mirror Ball,16.94,2.0,2,0,0.00015881223383063631
90024D,NEW BAROQUE B'FLY NECKLACE PINK,16.82,2.0,2,1,0.00015768723571613357
90024E,NEW BAROQUE B'FLY NECKLACE MONTANA,16.810000000000002,2.0,2,0,0.00015759348587325835
21144,PINK POODLE HANGING DECORATION ,16.8,5.0,2,0,0.00015749973603038312
37489B,BLUE/YELLOW FLOWER DESIGN BIG MUG,16.77,31.0,12,12,0.00015721848650175743
23644,SET 10 CARDS CHRISTMAS TREE 16955,16.65,5.0,5,0,0.00015609348838725468
DCGS0004,HAYNES CAMPER SHOULDER BAG,16.63,1.0,1,0,0.00015590598870150423
84031a,CHARLIE+LOLA RED HOT WATER BOTTLE ,16.63,1.0,1,0,0.00015590598870150423
84031b,CHARLIE LOLA BLUE HOT WATER BOTTLE ,16.63,1.0,1,0,0.00015590598870150423
85036a,GARDENIA 1 WICK MORRIS BOXED CANDLE,16.58,2.0,1,0,0.0001554372394871281
90137,PINK COMBO MINI CRYSTALS NECKLACE,16.310000000000002,3.0,3,0,0.00015290599372949697
35647,VINTAGE BEAD PINK SHADE ,16.25,13.0,2,2,0.0001523434946722456
16248B,BLUE HOLE PUNCH,16.25,13.0,7,7,0.0001523434946722456
23502,PLAYING CARDS VINTAGE DOILEY ,16.25,13.0,2,2,0.0001523434946722456
90089,PINK CRYSTAL SKULL PHONE CHARM,16.220000000000002,32.0,9,2,0.00015206224514361993
85160a,WHITE BIRD GARDEN DESIGN MUG,16.13,1.0,1,0,0.00015121849655774284
90214V,"LETTER ""V"" BLING KEY RING",15.98,26.0,14,2,0.0001498122489146144
72815,3 WICK CHRISTMAS BRIAR CANDLE ,15.97,3.0,2,1,0.0001497184990717392
85136B,BLUE SHARK HELICOPTER,15.9,2.0,2,2,0.0001490622501716126
84795C,OCEAN STRIPE HAMMOCK ,15.9,2.0,1,1,0.0001490622501716126
22778,GLASS BELL JAR SMALL,15.8,4.0,1,1,0.0001481247517428603
DCGS0069,OOH LA LA DOGS COLLAR,15.79,1.0,1,0,0.00014803100189998507
20816,GOLD FLOWER CUSHION COVER ,15.6,8.0,2,1,0.00014624975488535576
78034B,BLUE NETTING STORAGE HANGER,15.599999999999998,8.0,6,6,0.00014624975488535574
90214F,"LETTER ""F"" BLING KEY RING",15.43,27.0,15,2,0.00014465600755647688
84989A,75 GREEN FAIRY CAKE CASES,15.400000000000004,28.0,17,16,0.00014437475802785122
22932,BAKING MOULD TOFFEE CUP  CHOCOLATE,15.299999999999999,6.0,1,1,0.0001434372595990989
35817P,"ACRYLIC JEWEL SNOWFLAKE,PINK",15.299999999999999,6.0,1,1,0.0001434372595990989
17107D,FLOWER FAIRY 5 SUMMER DRAW LINERS,15.299999999999999,6.0,1,1,0.0001434372595990989
90132,LIGHT TOPAZ TEAL/AQUA COL NECKLACE,15.16,3.0,3,0,0.00014212476179884572
90140,PINK SWEETIE NECKLACE,15.120000000000001,2.0,2,0,0.00014174976242734482
72024U,LILAC VOTIVE CANDLE,15.120000000000001,72.0,3,3,0.00014174976242734482
84660b,BLACK STITCHED WALL CLOCK,15.08,2.0,2,0,0.0001413747630558439
35610A,PINK CHRISTMAS FLOCK DROPLET ,15.02,10.0,3,1,0.00014081226399859252
90078,PINK/WHITE GLASS DEMI CHOKER,15.0,2.0,1,1,0.00014062476431284208
84462,3 PINK HEN+CHICKS IN BASKET,15.0,12.0,6,6,0.00014062476431284208
84705C,PINK FLOCK PHOTO FRAME ,15.0,12.0,1,1,0.00014062476431284208
84415A,PINK FLOCK SUEDE CUSHION COVER ,15.0,12.0,2,2,0.00014062476431284208
23251,ENAMEL MUG PANTRY,15.0,12.0,1,1,0.00014062476431284208
23212,PAINTED HEART WREATH WITH BELL,15.0,12.0,1,1,0.00014062476431284208
90189A,SILVER 2 STRAND NECKLACE-LEAF CHARM,15.0,2.0,2,2,0.00014062476431284208
90069,RUBY GLASS CLUSTER NECKLACE,15.0,2.0,1,1,0.00014062476431284208
17191A,ROSE FLOWER CANDLE+INCENSE 16X16CM,15.0,4.0,2,1,0.00014062476431284208
23449,SET OF 6 EASTER RAINBOW CHICKS,15.0,12.0,1,1,0.00014062476431284208
90025F,BAROQUE BUTTERFLY EARRINGS CRYSTAL,14.96,4.0,4,1,0.00014024976494134118
23621,SET 10 CARDS DAVID'S MADONNA 17074,14.940000000000001,6.0,4,0,0.0001400622652555907
23282,FOLDING MIRROR IVORY ,14.939999999999998,18.0,2,2,0.00014006226525559067
23281,FOLDING MIRROR RED  ,14.939999999999998,18.0,2,2,0.00014006226525559067
84509g,SET OF 4 FAIRY CAKE PLACEMATS ,14.92,2.0,2,0,0.00013987476556984025
85031C,CURIOUS IMAGES SCRAP BOOK SET,14.850000000000001,3.0,1,1,0.00013921851666971367
90046,WHITE WITH METAL BAG CHARM,14.850000000000001,3.0,1,1,0.00013921851666971367
90048,GREEN WITH METAL BAG CHARM,14.850000000000001,3.0,1,1,0.00013921851666971367
84593,CROCHET ROSE DES CLOTHES HANGER,14.750000000000002,5.0,1,1,0.0001382810182409614
23634,SET 10 CARDS XMAS CHOIR 17068,14.55,5.0,5,0,0.00013640602138345682
90027C,GLASS BEAD HOOP EARRINGS GREEN,14.5,5.0,5,0,0.00013593727216908066
90182B,AMETHYST 3 BEAD DROP EARRINGS,14.5,5.0,5,0,0.00013593727216908066
16202B,PASTEL BLUE PHOTO ALBUM ,14.5,29.0,2,2,0.00013593727216908066
37489A,YELLOW/PINK FLOWER DESIGN BIG MUG,14.430000000000001,33.0,14,14,0.00013528102326895407
47593A,CAROUSEL PONIES BABY BIB,14.369999999999996,33.0,12,10,0.00013471852421170267
90052,CRACKED GLAZE NECKLACE BROWN,14.14,2.0,2,0,0.00013256227782557247
62043B,BLUE CHECK BAG W HANDLE 34X20CM,14.11,17.0,5,5,0.00013228102829694675
71143,ANTIQUE SILVER BOOK MARK WITH BEADS,14.11,17.0,3,0,0.00013228102829694675
23540,"WALL ART , THE MAGIC FOREST ",13.9,2.0,1,1,0.00013031228159656697
79336,LIGHT PINK FLOCK GLASS CANDLEHOLDER,13.680000000000003,36.0,3,2,0.000128249785053312
37489C,GREEN/BLUE FLOWER DESIGN BIG MUG,13.649999999999999,23.0,8,8,0.0001279685355246863
85017A,ENVELOPE 50 ROMANTIC IMAGES,13.579999999999997,16.0,8,2,0.00012731228662455968
90065B,BLACK VINT ART DEC CRYSTAL BRACELET,13.5,2.0,2,1,0.00012656228788155785
90214T,"LETTER ""T"" BLING KEY RING",13.46,24.0,11,1,0.00012618728851005695
84745A,PINK HANGING GINGHAM EASTER HEN,13.44,32.0,5,5,0.0001259997888243065
84745B,BLUE HANGING GINGHAM EASTER HEN,13.44,32.0,5,5,0.0001259997888243065
90014C,SILVER AND BLACK ORBIT NECKLACE,13.350000000000001,2.0,2,1,0.00012515604023842944
23639,SET 10 CARDS MAGICAL TREE 17086,13.32,4.0,4,0,0.00012487479070980376
23271,CHRISTMAS TABLE CANDLE SILVER SPIKE,13.28,16.0,1,1,0.00012449979133830283
23607,SET 10 CARDS HATS & STOCKINGS 17081,13.28,8.0,7,0,0.00012449979133830283
22952,72 CAKE CASES VINTAGE CHRISTMAS,13.200000000000001,24.0,1,1,0.00012374979259530103
37491C,GREEN/BLUE CERAMIC CANDLE HOLDER,13.2,8.0,1,1,0.000123749792595301
84388,WISE MAN STAR SHAPE EGG PAN,13.139999999999999,24.0,6,6,0.00012318729353804966
37462E,"PET MUG, GOLDFISH",13.1,36.0,12,4,0.00012281229416654873
16162L,THE KING GIFT BAG,13.0,20.0,8,5,0.00012187479573779646
47013C,WINE BOTTLE DRESSING DARK BLUE,12.97,52.0,12,7,0.00012159354620917077
18097A,PINK TALL PORCELAIN T-LIGHT HOLDER ,12.75,5.0,4,4,0.00011953104966591577
21895,POTTING SHED SOW 'N' GROW SET,12.72,2.0,2,1,0.00011924980013729008
DCGS0070,CAMOUFLAGE DOG COLLAR,12.72,1.0,1,0,0.00011924980013729008
90042C,FRESHWATER PEARL BRACELET IVORY,12.7,5.0,5,0,0.00011906230045153962
90055,CRACKED GLAZE EARRINGS BROWN,12.530000000000001,5.0,5,1,0.00011746855312266075
90037C,TINY CRYSTAL BRACELET BLUE,12.520000000000001,5.0,5,0,0.00011737480327978553
20671,BLUE TEATIME PRINT BOWL ,12.5,10.0,2,2,0.00011718730359403506
23071,MARIE ANTOIENETT TRINKET BOX GOLD,12.5,1.0,1,1,0.00011718730359403506
90020,FILIGREE DIAMANTE CHAIN,12.48,1.0,1,0,0.00011699980390828462
23635,SET 10 CARDS CHRISTMAS HOLLY  17259,12.48,3.0,3,0,0.00011699980390828462
23654,SET 10 CARD SNOWMAN 16965,12.450000000000001,5.0,4,0,0.00011671855437965894
82613c,"METAL SIGN,CUPCAKE SINGLE HOOK",12.399999999999999,5.0,4,0,0.00011624980516528277
17164B,ASS COL SMALL SAND GECKO P'WEIGHT,12.18,29.0,9,9,0.00011418730862202775
79329,PINK FLOCK GLASS CANDLEHOLDER,12.18,12.0,2,2,0.00011418730862202775
84016,FLAG OF ST GEORGE CAR FLAG,12.16,27.0,2,1,0.0001139998089362773
90178B,PURPLE CHUNKY GLASS+BEAD NECKLACE,11.95,1.0,1,1,0.00011203106223589752
90021,LASER CUT MULTI STRAND NECKLACE,11.95,1.0,1,1,0.00011203106223589752
84614A,PINK BAROQUE FLOCK CANDLE HOLDER,11.9,2.0,1,1,0.00011156231302152137
84620,BLUE GINGHAM ROSE CUSHION COVER,11.9,2.0,1,1,0.00011156231302152137
44092B,BLUE WHITE PLASTIC RINGS LAMPSHADE,11.899999999999999,14.0,5,4,0.00011156231302152137
90214Z,"LETTER ""Z"" BLING KEY RING",11.84,22.0,10,1,0.00011099981396427001
37444B,BLUE BREAKFAST CUP AND SAUCER ,11.8,4.0,3,2,0.0001106248145927691
35818B,"ACRYLIC JEWEL ICICLE, BLUE",11.780000000000003,31.0,3,3,0.00011043731490701867
16162M,THE KING GIFT BAG 25x24x12cm,11.76,28.0,8,6,0.00011024981522126818
16043,POP ART PUSH DOWN RUBBER ,11.759999999999998,98.0,2,2,0.00011024981522126816
23605,SET 10 CARDS 12 DAYS OF XMAS 17059,11.64,4.0,1,0,0.00010912481710676546
23608,SET 10 CARDS RUDOLPHS NOSE 17097,11.64,4.0,3,0,0.00010912481710676546
85184c,SET 4 VALENTINE DECOUPAGE HEART BOX,11.58,2.0,2,0,0.00010856231804951407
72798C,SET/4 GARDEN ROSE DINNER CANDLE,11.549999999999999,7.0,3,3,0.00010828106852088837
71050,SMALL SINGLE FLAME CANDLE HOLDER,11.549999999999999,33.0,6,5,0.00010828106852088837
90152B,BLUE/GREEN SHELL NECKLACE W PENDANT,11.46,2.0,2,1,0.00010743731993501135
23299,"FOOD COVER WITH BEADS , SET 2 SIZES",11.25,3.0,1,1,0.00010546857323463156
90025D,BAROQUE BUTTERFLY EARRINGS PINK,11.19,3.0,3,0,0.0001049060741773802
84536a,ENGLISH ROSE NOTEBOOK A7 SIZE,11.060000000000002,14.0,4,0,0.00010368732622000224
37488A,YELLOW PINK FLOWER DESIGN BIG BOWL,10.92,28.0,3,3,0.00010237482841974902
79026B,"S/4 ICON COASTER,ELVIS LIVES",10.610000000000001,25.0,9,7,9.946858329061697e-05
16161M,WRAP  PINK FLOCK,10.5,25.0,1,1,9.843733501898946e-05
16169N,WRAP BLUE RUSSIAN FOLKART,10.5,25.0,1,1,9.843733501898946e-05
35966,FOLKART CHRISTMAS TREE T-LIGHT HOLD,10.260000000000002,27.0,2,2,9.618733878998399e-05
35958,FOLKART ZINC STAR CHRISTMAS DEC,10.2,12.0,3,3,9.562483973273261e-05
40005B,BLUE ORGANDY ROUND LAMPSHADE W BEA,10.2,12.0,4,4,9.562483973273261e-05
85109,PINK BOUDOIR T-LIGHT HOLDER,10.2,12.0,1,1,9.562483973273261e-05
44089C,LILAC GAUZE BUTTERFLY LAMPSHADE,10.08,24.0,6,6,9.449984161822988e-05
23086,ZINC STAR T-LIGHT HOLDER ,10.0,8.0,1,1,9.374984287522805e-05
90053,CRACKED GLAZE EARRINGS IVORY,9.99,4.0,4,0,9.365609303235283e-05
23624,SET 10 CARD PERFECT NATIVITY 17089,9.96,4.0,4,0,9.337484350372714e-05
23650,SET 10 CARDS FILIGREE BAUBLE 16961,9.96,4.0,4,0,9.337484350372714e-05
23619,SET 10 CARDS POINSETTIA 17093,9.96,4.0,2,0,9.337484350372714e-05
23615,SET 10 CARDS PRINTED GRAPHIC 17219,9.96,4.0,4,0,9.337484350372714e-05
37474,SET/4 2 TONE EGG SHAPE MIXING BOWLS,9.95,1.0,1,0,9.32810936608519e-05
84689,S/2 BEACH HUT TREASURE CHESTS,9.95,3.0,2,2,9.32810936608519e-05
DCGS0003,BOXED GLASS ASHTRAY,9.94,4.0,4,0,9.318734381797668e-05
82613b,"METAL SIGN,CUPCAKE SINGLE HOOK",9.94,4.0,4,0,9.318734381797668e-05
37491D,PURPLE/BLUE CERAMIC CANDLE HOLDER,9.879999999999999,4.0,2,1,9.26248447607253e-05
85231g,ORANGE SCENTED SET/9 T-LIGHTS,9.779999999999998,6.0,6,0,9.1687346331973e-05
44242A,LILAC FEATHERS CURTAIN,9.48,12.0,1,1,8.88748510457162e-05
23441,HAND PAINTED HANGING EASTER EGG,9.24,22.0,3,3,8.662485481671072e-05
35809B,ENAMEL BLUE RIM TEA CONTAINER,9.18,8.0,3,3,8.606235575945934e-05
90181C,BLACK GLASS/SHELL/PEARL NECKLACE,9.15,1.0,1,0,8.578110623083367e-05
90184c,BLACK CHUNKY BEAD BRACELET W STRAP,9.15,1.0,1,0,8.578110623083367e-05
37351,ORANGE FLOWER MUG ,9.06,10.0,2,1,8.493735764495662e-05
84773,RED ROSE AND LACE C/COVER,8.850000000000001,3.0,1,1,8.296861094457684e-05
20906,VINTAGE NOTEBOOK BEAUTY GIRL,8.850000000000001,3.0,2,2,8.296861094457684e-05
45013,FOLDING SHOE TIDY,8.850000000000001,3.0,2,2,8.296861094457684e-05
90077,BLACK DIAMOND CLUSTER EARRINGS,8.82,3.0,3,0,8.268736141595114e-05
90027B,GLASS BEAD HOOP EARRINGS MONTANA,8.76,3.0,3,0,8.212486235869976e-05
90011D,PURPLE CRYSTAL DROP EARRINGS,8.76,3.0,3,0,8.212486235869976e-05
90011E,AMBER CRYSTAL DROP EARRINGS,8.76,3.0,3,0,8.212486235869976e-05
16206B,RED PURSE WITH PINK HEART,8.75,7.0,2,2,8.203111251582454e-05
90130D,RED STONE/CRYSTAL EARRINGS,8.7,3.0,3,0,8.15623633014484e-05
84732B,CUTE BIRD CEATURE SCREEN,8.58,22.0,2,2,8.043736518694567e-05
90167,BEADED LOVE HEART JEWELLERY SET,8.5,10.0,1,1,7.968736644394384e-05
44265,M/COLOUR POM-POM CURTAIN,8.5,2.0,1,1,7.968736644394384e-05
90102,WHITE FRANGIPANI HAIR CLIP,8.5,10.0,1,1,7.968736644394384e-05
85036b,CHOCOLATE 1 WICK MORRIS BOX CANDLE,8.47,1.0,1,0,7.940611691531816e-05
72803b,OCEAN SCENT CANDLE JEWELLED DRAWER,8.47,1.0,1,0,7.940611691531816e-05
21410,COUNTRY COTTAGE  DOORSTOP GREEN,8.47,1.0,1,0,7.940611691531816e-05
85035c,ROSE 3 WICK MORRIS BOX CANDLE,8.47,1.0,1,0,7.940611691531816e-05
85035b,CHOCOLATE 3 WICK MORRIS BOX CANDLE,8.47,1.0,1,0,7.940611691531816e-05
84975,HEART SHAPED MIRROR,8.45,5.0,2,2,7.92186172295677e-05
20871,OPULENT VELVET SET/3 CANDLES,8.42,2.0,1,0,7.893736770094202e-05
21594,Dr. Jam's Arouzer Stress Ball,8.34,2.0,2,0,7.81873689579402e-05
23612,SET 10 MINICARDS CUTE SNOWMAN 17071,8.299999999999999,5.0,2,0,7.781236958643927e-05
72802c,VANILLA SCENT CANDLE JEWELLED BOX,8.29,1.0,1,0,7.771861974356405e-05
85034b,3 WHITE CHOC MORRIS BOXED CANDLES,8.29,1.0,1,0,7.771861974356405e-05
84924F,PSYCHEDELIC METAL SIGN CALENDAR,7.9,10.0,3,3,7.406237587143015e-05
16244B,MAXWELL 2 TONE BLUE 60 PAGE PHOTO A,7.85,7.0,2,2,7.359362665705402e-05
35607A,PINK FLUFFY CHRISTMAS DECORATION,7.82,26.0,2,1,7.331237712842833e-05
90042A,FRESHWATER PEARL BRACELET GOLD,7.6499999999999995,3.0,2,1,7.171862979954945e-05
85189,HANGING BUTTERFLY  EGG,7.6499999999999995,9.0,3,2,7.171862979954945e-05
79149B,SILICON STAR BULB  BLUE,7.5600000000000005,18.0,8,8,7.087488121367241e-05
21827,EIGHT PIECE CREEPY CRAWLIE SET,7.5,6.0,3,3,7.031238215642104e-05
37379A,PINK CHERRY BLOSSOM CUP & SAUCER,7.5,6.0,1,1,7.031238215642104e-05
85160A,WHITE BIRD GARDEN DESIGN MUG,7.5,6.0,1,0,7.031238215642104e-05
90068,"RUBY GLASS NECKLACE 42""",7.5,1.0,1,0,7.031238215642104e-05
16202E,BLACK PHOTO ALBUM ,7.5,15.0,3,3,7.031238215642104e-05
90025A,BAROQUE BUTTERFLY EARRINGS BLACK,7.5,2.0,2,2,7.031238215642104e-05
23633,SET 10 CARDS WORLD CHILDREN 17067,7.470000000000001,3.0,3,0,7.003113262779535e-05
62097B,BLUE STRIPES SHOULDER BAG,7.47,9.0,3,2,7.003113262779535e-05
90128A,PINK LEAVES AND BEADS PHONE CHARM,7.43,3.0,2,0,6.965613325629444e-05
84596g,SMALL CHOCOLATES PINK BOWL,7.38,3.0,1,0,6.91873840419183e-05
71496B,A4 WALL TIDY RED FLOWERS,7.37,13.0,4,4,6.909363419904306e-05
85144,JARDIN ETCHED GLASS BUTTER DISH,7.25,1.0,1,1,6.796863608454033e-05
10124G,ARMY CAMO BOOKCOVER TAPE,7.14,17.0,4,4,6.693738781291283e-05
90214O,"LETTER ""O"" BLING KEY RING",6.819999999999999,16.0,5,1,6.393739284090552e-05
90214W,"LETTER ""W"" BLING KEY RING",6.819999999999999,16.0,5,1,6.393739284090552e-05
35443,RASTA IN BATH W SPLIFF ASHTRAY,6.8,8.0,6,5,6.374989315515506e-05
84802B,PURPLE ANEMONE ARTIFICIAL FLOWER,6.76,4.0,1,1,6.337489378365416e-05
35833G,4 GOLD FLOCK CHRISTMAS BALLS,6.72,2.0,1,0,6.299989441215325e-05
10124A,SPOTS ON RED BOOKCOVER TAPE,6.72,16.0,5,5,6.299989441215325e-05
21186,WHITE DOVE HONEYCOMB PAPER GARLAND,6.72,2.0,1,0,6.299989441215325e-05
62074B,ELEPHANT CLIP W SUCTION CUP,6.72,16.0,4,4,6.299989441215325e-05
23604,SET 10 MINI SANTA & SNOWMAN  17087,6.64,4.0,2,0,6.224989566915142e-05
37491B,BLUE/YELLOW CERAMIC CANDLE HOLDER,6.6,4.0,1,1,6.18748962976505e-05
20678,LARGE BLACK DIAMANTE HAIRSLIDE,6.6,4.0,1,1,6.18748962976505e-05
90126C,AMBER BERTIE MOBILE PHONE CHARM,6.58,2.0,1,0,6.168739661190005e-05
85224,ASSORTED COLOUR SILK GLASSES CASE,6.300000000000001,3.0,1,1,5.906240101139368e-05
44089A,PINK GAUZE BUTTERFLY LAMPSHADE,6.3,15.0,4,4,5.906240101139367e-05
